#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_dn angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -18.19500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.19000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.18500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.18000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.17500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.17000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.16500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.16000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.15500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.15000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.14500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.14000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.13500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.13000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.12500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.12000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.11500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.11000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.10500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.10000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.09500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.09000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.08500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.08000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.07500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.07000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.06500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.06000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.05500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.05000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.04500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.04000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.03500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.03000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.02500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.02000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.01500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.01000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.00500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -18.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.99500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.99000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.98500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.98000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.97500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.97000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.96500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.96000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.95500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.95000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.94500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -17.94000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
